author,date,Comment,like_count,reply_count,comment_length
@abdullahiibrahim7609,2024-04-05T04:58:04Z,Tiirka hala geeyo madaxana halaga bajiyo mooryaanta,0,0,51
@MohamedHassan-qd4xr,2024-04-05T04:28:46Z,Waxaan odayga ahayn inta kala dil toogasha ah waa in lugu xukumaa,0,0,65
@user-jb9sh7pf4p,2024-04-05T04:25:57Z,Gaabax Allaha u naxariiisto waa la dulmiyay wlh . Awood ayaa loo sheegtay Alle ayaa awood leh .😢😢,0,0,97
@hasnanoordeman5828,2024-04-05T04:16:24Z,Subxanallah war sarakisha wa mafiyo e umada halaga qabto ninkan gacan ku diglah ah wa in mel fagar ah lagu togto sey sarakisha iyo askarta ugu wano qatan dibi barayasha iyo lamaha amanka wa mahasanyahin jisakallah  wajibkina ayad gudaten  qusale dibiya waweyn ayow horay ugalay sidow urad tirtay bal firi ow wax isku daba mariyay xita hubki ayow badalay wa masibo qaran wa cabtoy iyo alkarustayal,1,0,396
@MOHVLOGG,2024-04-05T04:15:21Z,Qanrada Sow Gabacsato ma keenin Oo lama canshuurin see DALKA kusoo gashay???,0,0,76
@mohamedsayid8094,2024-04-05T04:14:52Z,Shaqo fiican ayay qabatay danbi baadhistu.,0,0,42
@mohamedsayid8094,2024-04-05T04:13:55Z,Taliye shuute good job,1,0,22
@mohamedsayid8094,2024-04-05T04:13:18Z,Dhamaan ha lagu fuliyo shareecada islaamka,0,0,42
@MOHVLOGG,2024-04-05T04:12:23Z,Ilaa goormay Soconaysaa In Shilin Iyo Shaqo LAYSKU Shirqoolo Oo LAYSKU Dilo  Xamar Maxaa Hawl Taalo 😢😢😢,0,0,103
@user-jb9sh7pf4p,2024-04-05T04:04:52Z,"Qof aan taya iyo aqoon lugu qaadan ciribtiisu waa taas .
Waa bahal madax noqday .",0,0,81
@user-jb9sh7pf4p,2024-04-05T04:02:58Z,"Shirqoool badanaaa .
Dhagar qabe in uusan fakaneyn ha ogaado .",0,0,62
@yamaniosmanabdille4266,2024-04-05T04:00:51Z,"Qaaabka ay u baaaren wlhi wa cajiib
Garsooorayasha iyo  
Ciiiidanka qalabka sida dhamantod aaadbey u mahadsan yihin
Waxa idinka codsanaya dhaman inta lug kuleh arintas iyo dilaaga dilay marxuumka dhamantod in laqasaso 
WA BILLAHI TOWFIIQ ❤",28,1,239
@BisharAli-gk4qo,2024-04-11T03:18:07Z,Gacanta cida gaysatay ma cada qof qoraal ahna oma jeedno,0,0,56
@abdullahhussein9638,2024-04-05T03:55:35Z,Waxaa layaab ah dad  aan ciidan aheyn sidii istaaf ku noqdeeen.,0,0,63
@mahad9555,2024-04-05T03:47:16Z,"Mooryaan waaye kuwaas: Qorshe afduub ah ayeey kuligoodba fuliyeen, waxayna geeysteen dil kas cad ah-kuwii la ogaana waxay ku caawiyeen fal dambiyeedkii dhacay kana qariyeen hey'adaha amniga, waxayna ku takrifaleen adeegsiga quwaddii ciidamada qaranka Soomaaliya.",0,0,262
@shaabelmk6147,2024-04-05T03:44:27Z,Rirka halageyo dhamanto wa necbahay cadeqate marxunka allh ya raxma 🥷🥷👨🏻‍✈️👨🏻‍✈️🇸🇴🇸🇴🇸🇴🇸🇴🦾,4,0,89
@mustafamohamed9672,2024-04-05T03:44:15Z,"Aniga waxaan codsanlahaa qareenada difaacayaa eedaysanayaasha inay si aqlaaq ah oo aqoon ku dhisan u difaacaan.  

Dhoor jeer oo aan daawaday dacwooyin kala duwan. 

- ""Waxaan arkay iyagoo beeninaayo dhamaan baaritaanka  laamaha amniga ay sameeyeen. Taas oo ku qotonta cadeemo iyo marqaati cad.  
Meesha iska difaac maahin, waa inay keenaan cadeemo ay ku difaacayaan eedeesanaha. 
Dhanka kale Laamaha amniga waa boogaadinaayaa shaqada hufan ay qabteen laamaha amniga  iyo ciidanka dambi baarista qaranka. Sharciga hasareeyo!",2,1,524
@ibrahinxasan107,2024-04-05T07:01:43Z,Looyerka u doodaya taliyaha qodobo ayuu ku difaacay sharciya waa in xeel ilaalintu waa inamo yaryare keentaa cadayn buuxda oo marag u adeegsataa dambiilayaasha qaarkood si aanu looyerba qodob ugga celin iyagaa xeel ilaalintu cid aan dambi lahayn dambi ku wadda xukumaysa,0,0,270
@ayaam5873,2024-04-05T03:43:57Z,Wa ku faraxsanahay walalken inu cadalad helay ❤❤,6,0,48
@abdiqadirali5940,2024-04-05T03:40:03Z,Qareen ya dil ku xukumo eeyga waxa u doodaayo njn dilaa ah dadkii wax laga dilay ayuu ku jees jeesaa,0,0,100
@ciiseimbomba4747,2024-04-05T03:34:59Z,abukataha qslaye xuu la suronoya hrta mesha mxkamad wye hla dhho 🙋🏻cadaaalada ha gulysato incha allha,0,0,101
@chanell9958,2024-04-05T03:33:25Z,xamar seef waaye seewaaye bom bom,0,0,33
@aminaahmed5903,2024-04-05T03:32:46Z,Reer galmudug oo dhan halaga saro magalada muqdisho hadii kale weligeed muqdisho degi mayso. Xasbunallahi wanicmal wakiil. RABBIYOOW cadowga iyo munaafaqiinta shartoda soomaali kabadbadi Aamiin yaa rabbi.,0,1,204
@ZakariaAbdulahi23,2024-04-05T06:00:33Z,Orad kasaar adiga commentiga kaqeylinayee,0,0,41
@abdullahiabshirali1311,2024-04-05T03:31:15Z,Fbi ayaa Far la dheraday meshan qaadbka loo soo diyariyay,3,0,57
@kartibadan33,2024-04-05T03:19:23Z,Shuute,0,0,6
@mohammadhassan3693,2024-04-05T03:14:47Z,Guul ciidan Amaan somaliyed Mr Shuute cadalada Uhiili insha Allah Qabilku dono Ahado cadalada Hasareso,1,0,102
@abdifatahmohamud35,2024-04-05T03:11:17Z,Masuuliyaddii qaran oo ku xadgubay akhlaaqda ahaan oo uu yahay qof liita iyo ugu Dambayntii in uu yahay gacan ku dhiigle Waa dila toogasho ah lagu xukumaa xawaayaankan,0,0,167
@abdiqadirali5940,2024-04-05T03:02:51Z,Waligeey nin ka Indha adag waaba cadahaye xuu isla adkeeynaa  aszaabtiisi oo dhan wa qiraal asigiina wa inkirsanyahay,0,0,117
@Savagebwoy1,2024-04-05T02:51:31Z,Odaygaan Gacan ku dhiig laha U Hiiilinaaayo Ilaaah haku cadaabo waa Bil ramadaane Adigooo saa U weeyn aa hadaneh Gacan ku dhiigle u hiiilinee Ciil badana Dadbuu aabo U Yahay kawaran 😢😢😢,0,0,185
@aminaahmed5903,2024-04-05T02:48:00Z,Kuwan awalba waa ogeyin in dumay iyo imareyid laga mamulo yaa cadowullah RABBI idin qabay munafaqin.,0,0,100
@sbofficial3140,2024-04-05T02:32:02Z,Ninka Masuulka sheeganaayo.Waa dad qal caadi ah.Waayo.Yaan deg deg loo dilin Dad badan buu qabaa  sida muuqata.Indha Adeega.fiiriya.,0,0,132
@ruunhaaji3634,2024-04-05T02:18:05Z,Ileen somali dad nucan ah ayaa jiro 😢,0,0,37
@HavePatience773,2024-04-05T02:12:16Z,Qoslaaye ilahay ha u naxaristo,1,1,30
@XeydarAbdi-gl6sx,2024-04-05T12:15:04Z,Asoo nool maaba usii tacsiyaysay,0,0,32
@salaxmuhsincabdalla4320,2024-04-05T02:06:32Z,Lkn  su.aal  aniga  waxa la yabay dadka u doodaya aqiro   xagee alle ka galayan aduunyo  xaalkaga ba,0,0,100
@user-lk9kq2ie6e,2024-04-05T02:00:42Z,Kulu waadil wayo shurako dil weeye halalayo,0,0,43
@sbofficial3140,2024-04-05T01:59:25Z,"Subxanallah Subxanallah Subxanallah. Wardalkaan.xagee u socodaa.Aawey.Islaamimadii.Soomaalinimadaa..Waa ka xumahey.Kiisas badan oo sidaa oo kale u dhacey. Waayuhuna Qariyeen.
Illahey  hana amaasado.",0,1,198
@sbofficial3140,2024-04-05T02:03:36Z,Caawey ma sexan.Waaga uu II baryayaa.Soomaali baan ahey.Wiilshaash igu Cid mahan. Laakiin Muslin  Soomaali baan ahey.Caloosha baa  ihureesa. Waa manaxayaal.,0,0,156
@fadmazahracabdinuur1643,2024-04-05T01:54:45Z,Dhiig muslim ma qarsoomo,0,0,24
@aminohasssan3244,2024-04-05T01:47:38Z,Kan lawyer ka maxa ka qaldan,0,0,28
@dna_blues01,2024-04-05T01:47:25Z,"Ilaah baa og xaqiiqda, marxuumka dhiigiisa yaan la dayicin, eedeysanayaashana yaan xuquudooda lagu xad gudbin. Maxkamaddna cadaalada ha  fuliso. Ilaahow waafaji xaqa siduu yahay. Aamiin.",3,1,186
@mohamedSagal,2024-04-05T02:06:55Z,ilaahay waaba fashiliyey ayagaana qiraal isku ah,2,0,48
@yasminyaska1766,2024-04-05T01:46:01Z,Wale xmr waxa ka socdo waxyar mha😮,1,1,34
@Abdinasirsiciid,2024-04-05T10:01:01Z,Saa id,0,0,6
@hanadcumarxaaji4443,2024-04-05T01:35:13Z,Shaqo wacn weriye,0,0,17
@mohamedSagal,2024-04-05T01:33:20Z,waxaa halkaan iga cad in wax dadka laayo ayna alshaab bes ahayn ee ciidanka mooryaanta ee qaab qabiileedka lagu soo qoray ay dadka layaan,0,0,137
@hamdamarwo1916,2024-04-05T01:32:41Z,Wiilkii kale cabdinasir asaga looma raadinayo dadkii dilay miyaa,0,0,64
@QassinhusinQassinhusin,2024-04-05T01:15:19Z,Falaka wuu cad yahay ee Hala dilo,0,0,33
@Elmaasio,2024-04-05T01:14:43Z,ProfessionaL GangsteR 😮,4,0,23
@user-le9pj9tq3s,2024-04-05T01:03:30Z,subxaanalaah yaarabi qamrada waxyaalaha daraagiska ah haloo sooqabto dhamaan,0,0,76
@akassimkassim3252,2024-04-05T00:54:22Z,وَإِذْ قَتَلْتُمْ نَفْسًا فَٱدَّٰرَْٰٔتُمْ فِيهَا ۖ وَٱللَّهُ مُخْرِجٌ مَّا كُنتُمْ تَكْتُمُونَ,5,0,95
@saeddahir7600,2024-04-05T00:51:53Z,Beeso beeeso dawladnimo waa xumaysay dadnimo waa xumaysay,0,0,57
@saeddahir7600,2024-04-05T00:49:27Z,Taasay leeyihiin ha midawdo anigu horta muqdisho waa joogay waxaanan ku arkay in beeso lagu raadiyo wada kasta xaaram ama xalaal kaydoonto ha ahaato,0,0,148
@hassanoscarlyrics4792,2024-04-05T00:46:53Z,Anoo yar ban Isku xafad eheen xili uu dagnaa asi io qoskiisa suqbacad allaha yaaraxma wllkey i.a cadalad waa helee ama adunka ama aqiro midood i.a 😢😢,11,0,149
@badalabshir502,2024-04-05T00:43:39Z,Dadka nuucaas sidee masuulayad loogu dhiibay,0,0,44
@TheWaadani,2024-04-05T00:36:42Z,Masha ALLAH SOMALIA DIB BAY U SONOQOTAY,0,0,39
@sbofficial3140,2024-04-05T00:31:48Z,Allaha  Waa Qaan wenaadey,0,0,25
@khalidosman5708,2024-04-05T00:21:51Z,Ragaan habar gidir hadee ahayen koley saleebaan waaye haduu abgaal ku jiro agoonyar waaye wabilahi towfiiq,0,0,106
@abdullahiissackadan3024,2024-04-05T00:20:10Z,Waa yab Allah haaugarqado i.a,0,0,29
@daudali2592,2024-04-05T00:20:03Z,Waala afduubay waa ladhay waala diday that’s correct sentence 🙏🏻😭😭😭,0,0,67
@ilovemywife1504,2024-04-05T00:08:18Z,Ciidanka waxaa wanaagsan in lagu wacyi geliyo in hubka uu ku diwaan gashan magaciisa inuusan u dhiibi karin qofkale taliye ha ahaado ama shacab oo wixii lagu geysto hubkiisa uu masuuliyadeeda qaadayo,1,0,199
@sports252-fj9hu,2024-04-05T00:04:59Z,War meeshaan aqoon ayaa laka faidaa wxnba ismudaa danbi baare,0,0,61
@hassanosman5241,2024-04-05T00:04:21Z,Qoslaye ninkii taliyaha ka dhigay hala baadho,1,0,45
@hanigedi1078,2024-04-05T00:04:14Z,"Macada  lahi  bal ruux   cabsan gormuu   noqonaa masuul wlhi ,waa Arin layaableh",2,0,80
@abdikadirhaji6852,2024-04-05T00:04:06Z,Horaa looyiri Dhagar Qabe Ilahay uma Dhiibo Guushee,2,0,51
@user-uz2fw7jl6g,2024-04-04T23:51:43Z,Camera halawada xirto dhamaan shacabka iyo gawaarida,0,0,52
@mohayare8021,2024-04-04T23:45:29Z,Sanad kasta somalia aad is dhahaa hadane waxaan camal ayaan ka baqaa wlhi,0,0,73
@maxamedadan9024,2024-04-04T23:35:56Z,Ma hawiye ayaa sidaa isku dilaya,0,0,32
@akhilowle1,2024-04-04T23:34:17Z,"I enjoy listening. Well done, lawyers, for telling the truth. (Because it lacks additional digital forensics)🤣",0,0,110
@user-xj9jx5cg8o,2024-04-04T23:32:35Z,Borobo concereto bucuuc bacaac adeer denbigu waa ku cadyahay,0,0,60
@Odeybaarcade-ol2vi,2024-04-04T23:30:21Z,maxaacusuba     caawa,1,0,21
@hassanmahdi8901,2024-04-04T23:29:16Z,masha allah camerooyinka halabadiyo,0,0,35
@cabdiqaadiribraahim2419,2024-04-04T23:20:32Z,Kan u doodaya dhagar qabayaasha waxa weeye In isaga la xukumo,0,0,61
@doodaay5822,2024-04-04T23:11:34Z,"Wexeey daawadeen filimanta gangesterka wqr dadkaan dalka halaga qabto😢.

Waa mahadsan tahay heey’adda police ka somamiyeed shaarkiine cadeeyata oo waxaan cml iska qabta woxow sumucad xumeynaa dalka iyo shaarkiina",2,0,212
@highflyer215,2024-04-04T23:10:58Z,"Somalia lawyer ma la Iska noqdaa horta, concrete baa la Iska leeyahay concrete maxa ladhahaa.

 good job by investigation and prosecution teams",0,0,143
@abddirashidahmed5191,2024-04-04T23:09:08Z,Waxan wa filim hindi ah camal kkkkk,0,0,35
@abddirashidahmed5191,2024-04-04T23:07:21Z,Somali dowlad maka jirto wayo dil dhac qof logeysti hadan qaren wato waxas dowlad ma ahan sorry,1,0,95
@user-xj9jx5cg8o,2024-04-04T23:04:54Z,Ninkan eedaysanayaasha denbiga ku oogaya waa uu iga qosliyey,0,0,60
@naadiyaamuuseabiikar8928,2024-04-04T23:00:27Z,Nalal halagu xero wadooyinka intaas bis baa dhiman,0,0,50
@canababdi6783,2024-04-04T22:56:18Z,Taallyee maahee kaanii waa dadqaal ee maardaabee haadhoonanin taaliiye waaa kuuwaa soomaaliyaa dadqaalaadaa ay kaa daagi waayday,0,0,128
@user-xj9jx5cg8o,2024-04-04T22:55:34Z,Subxaanallaah,0,0,13
@canababdi6783,2024-04-04T22:53:58Z,Soomaliyaa haagagi maaysoo laa kuuwaasii kaa dhaamaadaan faashlee dhiigaa quutaa,0,0,80
@canababdi6783,2024-04-04T22:52:44Z,Waa guul maar hooree ayaan arkaaay ninkaasuu inaanu caadi ahaayn,0,0,64
@gjama9511,2024-04-04T22:49:44Z,walee dalkeenii Aqoonta denbibaadhista Somaliya  horomur weyn baysamaysay ! waxaad u baahantihiin Kamaroiyin badan iyo in Dalka Turkiga aad  qalab iyo tababaro dheeraad ah kasooqaadataan .Guulaysta,1,0,197
@user-dm3mr3ny3l,2024-04-04T22:48:51Z,"Oo
Maxbuusku muxuu u qaylin waayey jeek bointiyada wuxuun bay tari lahaayeen,",0,0,77
@Dhadoon,2024-04-04T22:46:38Z,Sharcigu xishood malaha,0,0,23
@hmzeomaar981,2024-04-04T22:45:37Z,War meeshan xamaraa cajiibsanaa walaahi hawl wayn baa udhiman,1,0,61
@MohamedMohamed-zm8dv,2024-04-04T22:38:49Z,Tusale halaga dhigo dhamantood  !,1,0,33
@zoomaliboi8241,2024-04-04T22:37:35Z,Waxaan in lawarsado xaq uma leh hala toogto,1,0,43
@Abdullahi-oo6dr,2024-04-04T22:35:49Z,"Askari kumashqulsan  dhaca iyo dilka shacabkii uu  udartay difacoda 
Madax ayaguna hagardaamo kumashqulsan qiyaano  dal kii umadaxdaka ahaa islamarkan u adeegaya wadamo shisheeye ayoo wajibkii kasarna dalkoda iyo dartiiba kuxadgudbay
Ganacsado kuhawlan kaganacsiga waxyabaha bulshada diinta iyo cafimadka bulshada dhawac ku ah
Dal dad dambiilayaal  aymadax uyihiin
Ilahay dalka somaliya dhibka hala saaro asagaa kasari kareee",1,0,425
@wanaaga8127,2024-04-04T22:22:59Z,Dambi baarista policeka maxkamada ciidamada guul dhamaan soomaaliya hanoolaato,4,0,78
@bedelabdirahman6567,2024-04-04T22:21:34Z,Kuwaan dhamaantood halatoogto walhi xasidiin wye,1,0,48
@hawaadan4740,2024-04-04T22:18:47Z,Nama qabato muxu ka wada ma isku qabila asaga ma wuxu uu hadlay sidi lawyer,0,0,75
@kingyelow3569,2024-04-04T22:14:30Z,Plz 🥺 mar walbo nosu tawee maxkamada 🙏🙏🙏🙏🙏🙏,0,0,43
@kingyelow3569,2024-04-04T22:11:33Z,Waryaxa ayaan wataa mar walbo somalia mar walbo nosu tawwe,0,0,58
@shafiabdi215,2024-04-04T22:03:11Z,Alxamdulilaah in amaanka Muqdisho sidaan u hagaagay. Waxaan rajeeynayaa in Qoslaaye iyo teamkiisu cadaalada dhadhamiyaan,4,0,120
@cabduqaadirmacaani1532,2024-04-04T21:57:39Z,Runtii waxaa aan dhihi karnaa kiis aad u wayn oo filim dhan ah oo dambi baarayaasha caalamka xitaa ku culus in ay soo saareen hay ada dambi baarista soomaaliya markasta xaqa ayaa guuleysto al xamdu lillaahi,12,0,206
@DaadirAbdi-hb6yu,2024-04-04T21:50:53Z,Liibaan iyo abdifitax aduunka halaga qariyo sida ugu dhaqsiyaha bdn hadey cadalad jirto,1,0,87
@d.a.4519,2024-04-04T21:50:41Z,Wax badan ayaa iska badalay qaabka baaritaanada iyo maxkamadeynta. MashaAllah,6,0,77
@jamametube,2024-04-04T21:49:57Z,Hasocoto shaqada,0,0,16
@user-mg8er6id5q,2024-04-04T21:47:38Z,Dhalooyin qamri oo intaas cadad la'eg saldhig booliis laguma haynkaree wax kale sheega. Meesha baar qamri lagu gado miyaa?,0,0,122
@ismacillapasta138,2024-04-04T21:45:20Z,Wilkena kuwi dilay hala dilo,0,0,28
@maxamedcabdinuur7341,2024-04-04T21:45:01Z,wasaqdan oo kle yaa dad amni loogu dhiiba tiirka hala geeyo qaainka,0,0,67
@TUSMOMEDIA1,2024-04-04T21:40:40Z,Dalka Farmaajuu Rabaa hadii kale sidaan ayaa taliyeyaal logu magacaaba jaahiliin aan xitee dugsi sare kasoo bixin...,0,1,116
@nin-geed-saaran,2024-04-04T23:10:18Z,"Farmaajo allah nagumasoo celsho 
Meeqaa maalinkasta la dili jiray oo laweyn jiray cidii dishay?

Qabyaalada ayaa kuwada ee wax arxan ah kuguma jiraan",0,0,149
@thapitmohamed9232,2024-04-04T21:39:35Z,Wuudhintay wuu baxsaday way soo dhamaatay mashaa Allah shaqo fiican ayee qabteen,16,0,80
@caligidhow4712,2024-04-04T21:27:18Z,Waa tuugadda max Laga bixiyo  waa tuugo caado qaatayaal ah  waa filimada hindiga ayey la yimaden maxkamada,0,0,106
@guleit89,2024-04-04T21:26:30Z,Somaliya hanolaato ❤,2,0,20
@abulrahmanhashimiuk1099,2024-04-04T21:22:59Z,Alhamdulillah haddiiba walalkeeyga Abukar kuwii dilay haddiiba gacan lagu haayo.,0,0,80
@MaxamedNoorMaxamed-wm7tw,2024-04-04T21:15:29Z,"Êïœçæëñvüôê 127.00$ ók
🎉",0,0,24
@adanbuulecali3913,2024-04-04T21:14:56Z,Hala dilo midkan dalkisi iyo dadki lagu dhibay jagada su ugu adego ayu baad iyo dil u adegsaday jagada iyo xilki logu dhibay,0,0,124
@mohammedhassan9079,2024-04-04T21:13:21Z,Waxaan ku faraxsanahay shaqada la qabtay Qadartu waa qoraynayd  waxaase muhiim ah Guusha lagaaray! Alxamdulilaah,4,0,112
@jembaadaye6403,2024-04-04T21:05:20Z,Ina badsha rabika lashadiidun alle qabashadiisu wey adagtahay get him and sentence him life with out proll cus he killed young Somali citizen with out hesitate horrible horrible.thanks judges 😢😂,1,0,194
@maxamedcabdi4884,2024-04-04T21:05:00Z,"yaab wallaahi, xamar hadaanay dawlad adag helin wax kalaa soosocda !
waa mahadsanyihiin dambi baadhayaashu.",0,0,107
@user-xh9dt8hw1j,2024-04-04T21:05:00Z,Kkkk qareeenka waaa iga badiyayy,0,0,32
@ibruae2720,2024-04-04T21:01:36Z,warakan wan faha mi waye waxa uu kuhada laya wa sax walhaaia,0,0,60
@qeysbadmaceeye3035,2024-04-04T20:50:08Z,Kamariyoonka faaido weyn baa lagu qabaa wallahy guuuul CXDS❤,24,0,60
@lpmuparic7956,2024-04-04T20:47:05Z,Adeer nimankan dhamaantood halagu xukumo Dil toogasho ah was bilaahi tawfiiq,14,0,76
@ibruae2720,2024-04-04T20:43:38Z,mudane nin masuul ah oo hadana qaain ah waxa ilatahay inaan dadka lagu dhaxa siideeen,1,0,85
@isseamin3756,2024-04-04T20:39:14Z,"Kaas maa.uul maba qaadi karo darajiisa iyo da.diisa ismaba laha cayaal hindi masuul saldhig laga dhiga then wuxuu filimki kusoo arko dadka ku sameenaaaa 😂😂😂😂😂😂 dad yahoow qofka mas.uuliyad noocaas loo dhiibaayo qof macquul eh ha noqdo da,ahaan",2,0,243
@faisaabdille634,2024-04-04T20:37:46Z,1:11:21,0,0,7
@ibruae2720,2024-04-04T20:35:39Z,kkkkkk gadoomiye intaas qof cab ma nolanakaro waxasi ma quula maha,0,0,66
@cismaanguure927,2024-04-04T20:34:34Z,"Waa koox maafiya ah oo ka daran shababka, iyagana shacabka dhibijiraya ,",6,0,72
@mohamoudomar7792,2024-04-04T20:33:13Z,qoslaaye waa halis hal cadeen kama tagin xataa bostolada waa fugeeyey ninkaas dad ha laga qabto,3,0,95
@shijo2055,2024-04-04T20:24:26Z,اللهم أصلح بلادنا 🇸🇴🇸🇴🇸🇴🇸🇴🇸🇴🤲🤲🤲🤲,12,1,32
@ismacillapasta138,2024-04-05T06:25:00Z,Aamin wll,0,0,9
@mohamedadan5897,2024-04-04T20:22:31Z,Kiis faqiireed waaye orod soo qabta dadka villada ku jiro,0,1,57
@nin-geed-saaran,2024-04-04T23:11:04Z,CBB,0,0,3
@user-nl9tg1wf1b,2024-04-04T20:21:50Z,Ninmankii dilay ninkii raciyaha u ahaa geeli nabiga csw hadana geli dhacay nabiga waa ladilay lana salbiyay kooxdaas fadllan nimankaa hala toogto fadllan,0,0,153
@user-wc3py8xp6m,2024-04-04T20:21:49Z,Abukaatuhu miyuu cabsanyahay,2,0,28
@user-wc3py8xp6m,2024-04-04T20:18:45Z,Walaalayaal abukaatahan dila iyo noociisaba,0,1,43
@nin-geed-saaran,2024-04-04T22:39:35Z,😂😂😂😂😂❤,0,0,6
@AliHassan-nm3ks,2024-04-04T20:18:03Z,Xeer ilaalinta shaqo fiican ayey keeneyn waa wax lagu farxo in la qabtay dadkii dilka geystey mudo kooban.,1,0,106
@user-wc3py8xp6m,2024-04-04T20:17:13Z,Halalaayo somaliya cadaalad away ubaahantahey ee abukaate tuug ah looms baahno waliba abukaatayaasha haladilo,1,0,109
@qaalihassa3057,2024-04-04T20:16:15Z,"Waa daalimiin dhamaantood 
Subaxaanallaah",6,0,41
@moon9313,2024-04-04T20:13:35Z,Muqdisho ballo kudagtay,0,2,23
@nin-geed-saaran,2024-04-04T23:22:48Z,Yaahoo baryaculus ilmo zanzibar,0,0,31
@moon9313,2024-04-04T23:45:42Z,@@nin-geed-saaran muqdisho Ayaad kahelaysaa qof 5 dollar aad siiso si qof uu.udilo,0,0,82
@user-uv4ji4st1w,2024-04-04T20:13:25Z,Wlhii kuwii furanta joogayna waxa ay lacag siisanaayan askartii😢😢😢😢😢😢,1,0,69
@abasmohamud1348,2024-04-04T20:10:41Z,Midda kale waxaan hambalyo leeyahay askarta aadka uda'da yar ee runtii sidaas quruxda vadan udadaalay oo ku guuleystay in ay daaha ka qaadaan oo wajiyadooda ina tusaan dambibiilayaasha,4,0,184
@maxamedshide9672,2024-04-04T20:09:27Z,Yaa la aaninaa waa yaab subxaana laah,0,0,37
@user-uv4ji4st1w,2024-04-04T20:09:04Z,Wlhii dawlada waxa dadka somaliyed waa ay kudheel dheeley masuuliinti maxa kadhigay dhamaan qaatul dariiq yaahu,1,0,111
@qoobeeykaliilcawad8027,2024-04-04T20:08:25Z,"Wow Asasen taliye police ah so sad, waa magazlo wada murders ah, killing someone for thousand dollars, wlhi yab",1,0,111
@abasmohamud1348,2024-04-04T20:07:48Z,Asc waa wax lawaab leh runtii kuwii lagu Aaminay amaanka dalka in ay sidaas udhaqmaayaan,0,0,88
@user-by2ll9bz6f,2024-04-04T20:00:29Z,Shuute wa yaban yahay kiiskano kale ma somarin 😂😂😂😂😂😂,2,0,53
@mohamedsharmaan7779,2024-04-04T19:59:42Z,Dambiile bari yeelidiisa dad baa wax ubartay,0,0,44
@alliswell35267,2024-04-04T19:58:19Z,Film hindi cml waye waxan walahi camera meel walba halagu xera wax fcn waye,1,0,75
@drjimcale9218,2024-04-04T19:57:07Z,Wllkey ina cadalad hesho rynaa😭😭😭,13,0,33
@salaadnuurcabdi7909,2024-04-04T19:56:44Z,"Si loo fahmo waqtiga maxkamada waxan ka codsanayaa in lagu cadeeyo: 
am = subax
Pm= galab ama habeen. 
Mida kale, marka aad tilmaameyso qofka, ku dhawaaq magacyada. Mahadsanid.",0,0,176
@HooyosiciidoJaamac,2024-04-04T19:51:57Z,dilaa oo  dil ayaa kuu danbeysa,0,0,31
@HooyosiciidoJaamac,2024-04-04T19:50:37Z,dilaa oo  dil ayaa kuu danbeysa,0,0,31
@AbdikarimAbdi-,2024-04-04T19:50:19Z,Asc waxan halkan aan hambalyo u dirayaa hayadaha nabadsugida boliska iyo inta nabada ka shaqeyo guul garabkina alaha galo aamin,37,1,127
@Cadar49,2024-04-06T15:04:32Z,Amin Yaarabi,0,0,12
@Axmed-jf8fu,2024-04-04T19:49:29Z,Abuukaate lacagta uu qaadanayo lee udaran aaqiro shaqo Kuma leh,3,0,63
@abdikadirweedow7787,2024-04-04T19:49:17Z,Haddiiba qamriga lagu dhex cabayey saldhigayqda maxeytahay shaqada macalin mahdi,0,0,80
@HooyosiciidoJaamac,2024-04-04T19:48:11Z,"Sayidka    hadalkiisa  ma xatiisbaa  mase  waa hadal saxaabi

  xeerilaaliyaha  ayaaba  ka wngsan oo soo daliishaday  hadalkii  Cumar binu Qataab rc",1,0,148
@NadarDahir,2024-04-04T19:47:44Z,Kiiskaan sida daacada loogu baaray  hadii kiis walba loogu baaro wlhi cadalad ba lagu noolaan lahaa,12,0,99
@ahmedrainfall1071,2024-04-04T19:47:01Z,"Arintan wxn kafahmy 'In DHURWAA xoolo laraaciyay, si uu u ilaaliyo. Kadibna uu isaga uun wada cunay xoolihii'  CAN HYENA SAVE OUR LIVESTOCK, if it gets like this chance.",4,0,169
@MuunadMedia,2024-04-04T19:46:15Z,Allaha unaxariisto Marxuumka Qoyskiisana sabar iyo iimaan allaha kasiiyo. waxaan rajeynayaa in maadaama cadeymo fara badan la hor keenay Maxkamada ay eedeysanayaasha ku xukunto dil toogasha ah. sidoo kale waxaan soo jeedin lahaa in magaalada dhan laga wada Dhigo wada CCtv.,14,0,273
